						grid8
             625
            2400
             500
       1       2          91         403
       1      26          97         550
       2       1          95         369
       2       3          82         405
       2      27          92         417
       3       2          85         619
       3       4          95         682
       3      28          97         556
       4       3          93         442
       4       5          83         409
       4      29          85         459
       5       4          99         408
       5       6          87         377
       5      30          80         394
       6       5          85         749
       6       7          98         578
       6      31          88         521
       7       6          93         709
       7       8          84         691
       7      32          85         490
       8       7          81         616
       8       9          96         424
       8      33          96         550
       9       8          88         548
       9      10          87         461
       9      34          98         652
      10       9          84         476
      10      11          97         685
      10      35         100         535
      11      10          83         549
      11      12          99         483
      11      36          94         680
      12      11          88         419
      12      13          86         664
      12      37          96         570
      13      12          83         567
      13      14          98         643
      13      38          85         717
      14      13          93         499
      14      15          86         534
      14      39          93         567
      15      14          94         648
      15      16          82         531
      15      40          96         649
      16      15          91         705
      16      17          88         417
      16      41          92         644
      17      16          98         586
      17      18          83         516
      17      42          82         599
      18      17          88         739
      18      19          94         523
      18      43          96         449
      19      18          94         461
      19      20          80         548
      19      44          94         548
      20      19          86         494
      20      21         100         756
      20      45         100         558
      21      20          94         563
      21      22          82         409
      21      46          89         718
      22      21          98         663
      22      23          88         436
      22      47         100         672
      23      22          89         511
      23      24          81         651
      23      48          92         363
      24      23          98         537
      24      25          92         594
      24      49          92         451
      25      24          92         398
      25      50          96         641
      26       1          94         470
      26      27          99         641
      26      51          97         736
      27       2          97         545
      27      26          92         670
      27      28          89         728
      27      52          95         476
      28       3          82         638
      28      27          84         456
      28      29          89         529
      28      53          99         460
      29       4          96         412
      29      28          81         679
      29      30          94         546
      29      54          94         729
      30       5          95         522
      30      29          80         672
      30      31          81         657
      30      55          95         569
      31       6          94         637
      31      30          95         641
      31      32          81         638
      31      56          88         505
      32       7          81         503
      32      31          94         404
      32      33          80         621
      32      57          98         605
      33       8          94         633
      33      32          80         750
      33      34          86         604
      33      58          95         461
      34       9          82         416
      34      33          98         682
      34      35          85         733
      34      59          81         407
      35      10          95         488
      35      34          86         399
      35      36          91         650
      35      60          93         531
      36      11          87         749
      36      35          96         486
      36      37          99         440
      36      61          99         659
      37      12          89         459
      37      36          98         369
      37      38          93         678
      37      62          87         648
      38      13          91         617
      38      37          83         504
      38      39          85         487
      38      63          96         585
      39      14          97         628
      39      38          96         559
      39      40          82         727
      39      64          82         615
      40      15          84         693
      40      39          94         443
      40      41          86         427
      40      65         100         397
      41      16          93         702
      41      40          93         470
      41      42          96         758
      41      66          87         723
      42      17          94         681
      42      41          87         682
      42      43          83         688
      42      67          83         485
      43      18          96         365
      43      42          96         436
      43      44          89         595
      43      68          83         725
      44      19          91         545
      44      43          92         681
      44      45          92         388
      44      69          85         565
      45      20          94         578
      45      44          94         411
      45      46          95         415
      45      70          84         750
      46      21          83         683
      46      45          84         543
