						grid1
              25
              80
              50
       1       2          91         139
       1       6          97         286
       2       1          95         105
       2       3          82         141
       2       7          92         153
       3       2          85         355
       3       4          95         418
       3       8          97         292
       4       3          93         178
       4       5          83         145
       4       9          85         195
       5       4          99         144
       5      10          87         113
       6       1          80         130
       6       7          85         485
       6      11          98         314
       7       2          88         257
       7       6          93         445
       7       8          84         427
       7      12          85         226
       8       3          81         352
       8       7          96         160
       8       9          96         286
       8      13          88         284
       9       4          87         197
       9       8          98         388
       9      10          84         212
       9      14          97         421
      10       5         100         271
      10       9          83         285
      10      15          99         219
      11       6          94         416
      11      12          88         155
      11      16          86         400
      12       7          96         306
      12      11          83         303
      12      13          98         379
      12      17          85         453
      13       8          93         235
      13      12          86         270
      13      14          93         303
      13      18          94         384
      14       9          82         267
      14      13          96         385
      14      15          91         441
      14      19          88         153
      15      10          92         380
      15      14          98         322
      15      20          83         252
      16      11          82         335
      16      17          88         475
      16      21          94         259
      17      12          96         185
      17      16          94         197
      17      18          80         284
      17      22          94         284
      18      13          86         230
      18      17         100         492
      18      19         100         294
      18      23          94         299
      19      14          82         145
      19      18          89         454
      19      20          98         399
      19      24          88         172
      20      15         100         408
      20      19          89         247
      20      25          81         387
      21      16          92          99
      21      22          98         273
      22      17          92         330
      22      21          92         187
      22      23          92         134
      23      18          96         377
      23      22          94         206
      23      24          99         377
      24      19          97         472
      24      23          97         281
      24      25          92         406
      25      20          89         464
      25      24          95         212
    18    15          69
     6     1          79
    11    21          20
     7    15          51
     4    21          84
    20    10          42
    12    10          55
    24    11          33
    11    25          63
    20    21          87
    19    12          13
    14    10          18
    18    11          16
    18    23          58
    18     4          85
    10    23          75
     6     3          93
    21    17          82
     1    16          43
     2    18          97
    18    25          44
    23    16          55
     9     7          80
    23     4          79
     2    21          54
    20    24          85
    18     3          55
    12     8          42
    15     3          11
     6    19          36
     7    11          29
    24    25          59
    10     8          86
     3     5          91
     1    19          16
    22     7          78
     7     1          30
     6    20          33
    22    18          15
     7    17          69
    25     9          51
    20     8          57
     6    15          65
     8    17          60
     8    13          81
    13    23          78
    22    16          59
    17    21          38
    11     6          38
    23     5          96
