	planar30              
              30
             150
              92
       1      14        9981          48
      14       1        9981          48
       1      16       11417         115
      16       1       11417         115
       1      22       20077          65
      22       1       20077          65
       1      26        8501          86
      26       1        8501          86
       2      12       52306          35
      12       2       52306          35
       2      16        9169         116
      16       2        9169         116
       2      19      118372          42
      19       2      118372          42
       2      21        6581          25
      21       2        6581          25
       2      26       10537         114
      26       2       10537         114
       3      17        6253          80
      17       3        6253          80
       3      19       56821          70
      19       3       56821          70
       3      22       33930          86
      22       3       33930          86
       3      24       29725         105
      24       3       29725         105
       3      25       37000         109
      25       3       37000         109
       3      30       41497          57
      30       3       41497          57
       4      11       88201          97
      11       4       88201          97
       4      15        7760         102
      15       4        7760         102
       4      18        8584          63
      18       4        8584          63
       4      23       51080         103
      23       4       51080         103
       4      27       14474          85
      27       4       14474          85
       4      28       36756          43
      28       4       36756          43
       5       7        1098         107
       7       5        1098         107
       5      10       12025          33
      10       5       12025          33
       5      13       13796          95
      13       5       13796          95
       5      23       48130          38
      23       5       48130          38
       5      25       13032          59
      25       5       13032          59
       5      27       44136          82
      27       5       44136          82
       5      30        4369          72
      30       5        4369          72
       6       7        9490          49
       7       6        9490          49
       6       8        6250         111
       8       6        6250         111
       6      10        7649          84
      10       6        7649          84
       6      28       15634          92
      28       6       15634          92
       6      30       19853          74
      30       6       19853          74
       7      10        7693          26
      10       7        7693          26
       7      30        5065         101
      30       7        5065         101
       8      14       43216          96
      14       8       43216          96
       8      20       33146         113
      20       8       33146         113
       8      28       23108          71
      28       8       23108          71
       8      29       27752         118
      29       8       27752         118
       8      30       44285          79
      30       8       44285          79
       9      11       25541          99
      11       9       25541          99
       9      20        1780         106
      20       9        1780         106
       9      29        6890          26
      29       9        6890          26
      10      13          61         102
      13      10          61         102
      10      28        5953          46
      28      10        5953          46
      11      20       16217          84
      20      11       16217          84
      11      28       52357          99
      28      11       52357          99
      12      14      107185         100
      14      12      107185         100
      12      21       24025          99
      21      12       24025          99
      13      27       20852          28
      27      13       20852          28
      13      28        4810          31
      28      13        4810          31
      14      16       15140          99
      16      14       15140          99
      14      21       44100          79
      21      14       44100          79
      14      22       49360          46
      22      14       49360          46
      14      29       51976          95
      29      14       51976          95
      14      30       73069          61
      30      14       73069          61
      15      18         680          29
      18      15         680          29
      15      27        3842          75
      27      15        3842          75
      15      28       12308          74
      28      15       12308          74
      16      21       14216          66
      21      16       14216          66
      16      26        1620         102
      26      16        1620         102
      17      25       12913         117
      25      17       12913         117
      17      30       21960          36
      30      17       21960          36
      18      27        1378          34
      27      18        1378          34
      19      22       31753          55
      22      19       31753          55
      19      24       33412          76
      24      19       33412          76
      19      26       77449         119
      26      19       77449         119
      20      28       60898          95
      28      20       60898          95
      20      29        9826          45
      29      20        9826          45
      22      26       46160          62
      26      22       46160          62
      22      30       33565          32
      30      22       33565          32
      23      25       35770          35
      25      23       35770          35
      23      27       16858         113
      27      23       16858         113
      25      30       19357          65
      30      25       19357          65
      27      28       19970          68
      28      27       19970          68
     1     6           4
     1    18          10
     2    22           4
     2    24           4
     2    27           9
     3     5           8
     3    17           9
     4     5           9
     4    14           4
     4    18          10
     4    21           9
     5     2           8
     5    16          10
     5    26          11
     6    19           9
     6    22           9
     6    30          11
     7     6          11
     7    13           6
     7    14           7
     8     7          11
     8     9           5
     8    10           4
     8    16           4
     8    22           8
     8    25           7
     8    26           4
     9     1           4
     9    20           7
     9    26           9
     9    30           6
    11     4           8
    11     6          11
    11     9           9
    11    16           4
    11    21           7
    11    22          11
    11    25           6
    11    27           5
    12     7          11
    13     7           7
    13    14           8
    13    16           6
    14     3           6
    14     8           6
    14     9          10
    14    15           6
    14    19           6
    14    22          10
    14    30           8
    15    24           7
    16     2           8
    16     5           7
    16    11           9
    16    13           9
    16    15           8
    17     2          11
    17     5           8
    17    10          10
    18     3           4
    18    11           5
    18    21           5
    19     7           4
    19    28           8
    20     6           4
    20    12           8
    20    13          11
    21    11          10
    21    17           5
    22    15           4
    23     9           8
    23    20          11
    23    22           7
    23    28           7
    24    14           9
    24    29          11
    25     7           6
    25    12           4
    25    26          11
    26     5           5
    26    12          11
    27    16          11
    27    26           9
    27    28           6
    28     3          11
    28     8           9
    29     3           5
    29     5           6
    29    19          10
    29    24           8
    30     1           7
    30     7          11
