	planar300             
             300
            1680
            3584
       1     119         641         491
     119       1         641         491
       1     151        2441         835
     151       1        2441         835
       1     244         442         796
     244       1         442         796
       1     280        3329         888
     280       1        3329         888
       2      89         845         836
      89       2         845         836
       2     165        3460         552
     165       2        3460         552
       2     176         241         691
     176       2         241         691
       2     195        7865         915
     195       2        7865         915
       2     282        8100         631
     282       2        8100         631
       3     207         109         770
     207       3         109         770
       3     218        2929         680
     218       3        2929         680
       4     117        5185         565
     117       4        5185         565
       4     220        4225         586
     220       4        4225         586
       4     240        3281         603
     240       4        3281         603
       4     286        3562         520
     286       4        3562         520
       5     175        4050         797
     175       5        4050         797
       5     177         533         507
     177       5         533         507
       5     248         305         624
     248       5         305         624
       5     261        4840         505
     261       5        4840         505
       5     286        6442         510
     286       5        6442         510
       6      83        1105         606
      83       6        1105         606
       6     162        1762         739
     162       6        1762         739
       6     164        5960         632
     164       6        5960         632
       6     172        5081         927
     172       6        5081         927
       6     202        3620         869
     202       6        3620         869
       6     270        2330         778
     270       6        2330         778
       7      67         450         675
      67       7         450         675
       7     228        5701         941
     228       7        5701         941
       7     230        3600         741
     230       7        3600         741
       8     106         250         628
     106       8         250         628
       8     171        3373         892
     171       8        3373         892
       8     179        1160         744
     179       8        1160         744
       8     230        5693         685
     230       8        5693         685
       9      55         338         768
      55       9         338         768
       9     125        3778         496
     125       9        3778         496
       9     227       12717         583
     227       9       12717         583
      10      29         281         664
      29      10         281         664
      10      58        1889         514
      58      10        1889         514
      10     237        2441         804
     237      10        2441         804
      10     293        5365         928
     293      10        5365         928
      11     148        4381         948
     148      11        4381         948
      11     259        1604         606
     259      11        1604         606
      12     122        2664         596
     122      12        2664         596
      12     192       26869         500
     192      12       26869         500
      12     206        7717         775
     206      12        7717         775
      12     236        2340         708
     236      12        2340         708
      13     198         229         694
     198      13         229         694
      13     239        3445         841
     239      13        3445         841
      13     268         425         745
     268      13         425         745
      13     296        1669         854
     296      13        1669         854
      14      69        2813         951
      69      14        2813         951
      14      93        2930         909
      93      14        2930         909
      14     129        3277         639
     129      14        3277         639
      14     149         509         789
     149      14         509         789
      14     158        7240         914
     158      14        7240         914
      14     231        6449         948
     231      14        6449         948
      15     108         596         944
     108      15         596         944
      15     114        2701         942
     114      15        2701         942
      15     142        3609         784
     142      15        3609         784
      15     266        4834         562
     266      15        4834         562
      15     277        5800         726
     277      15        5800         726
      16     196       12269         898
     196      16       12269         898
      16     205         578         504
     205      16         578         504
      16     251        1300         618
     251      16        1300         618
      17      19         800         624
      19      17         800         624
      17     191        2989         558
     191      17        2989         558
      17     204        2650         792
     204      17        2650         792
      17     287        1768         648
     287      17        1768         648
      18     109         181         725
     109      18         181         725
      18     205        2601         809
     205      18        2601         809
      18     251        1865         594
     251      18        1865         594
      19      84        3181         902
      84      19        3181         902
      19     171       11674         640
     171      19       11674         640
      19     204        3434         730
     204      19        3434         730
      19     287        3016         526
     287      19        3016         526
      20     199       39213         694
     199      20       39213         694
      20     222        4514         684
     222      20        4514         684
      20     293        1153         633
     293      20        1153         633
      21      78        2173         551
      78      21        2173         551
      21     102        4941         777
     102      21        4941         777
      21     181         981         895
     181      21         981         895
      21     189         360         778
     189      21         360         778
      22     192        4045         498
     192      22        4045         498
      22     200        5200         901
     200      22        5200         901
      22     220        6178         652
     220      22        6178         652
      22     240        2210         727
     240      22        2210         727
      22     271        5444         779
     271      22        5444         779
      23      33        1325         765
      33      23        1325         765
      23      85        1225         906
      85      23        1225         906
      23     242         612         710
     242      23         612         710
      23     255        4724         879
     255      23        4724         879
      24      37        2146         811
      37      24        2146         811
      24      82        1625         731
      82      24        1625         731
      24     145        2570         831
     145      24        2570         831
      24     233        1105         661
     233      24        1105         661
      24     258         949         494
     258      24         949         494
      24     285        1108         790
     285      24        1108         790
      25     111        2153         938
     111      25        2153         938
      25     140        9477         609
     140      25        9477         609
      25     156        6961         563
     156      25        6961         563
      25     236        7048         598
     236      25        7048         598
      25     274        6002         826
     274      25        6002         826
      26     108        1588         768
     108      26        1588         768
      26     266        1010         757
     266      26        1010         757
      27     132        2312         756
     132      27        2312         756
      27     147         288         715
     147      27         288         715
      27     183        2880         770
     183      27        2880         770
      28     141         340         876
     141      28         340         876
      28     192        1192         880
     192      28        1192         880
      28     220        2637         708
     220      28        2637         708
      28     249           1         674
     249      28           1         674
      28     292         565         956
     292      28         565         956
      29     237        1394         533
     237      29        1394         533
      29     265        3688         608
     265      29        3688         608
      29     293        6932         702
     293      29        6932         702
      30     123         949         828
     123      30         949         828
      30     162        5013         637
     162      30        5013         637
      30     172        1898         741
     172      30        1898         741
      30     190        4505         566
     190      30        4505         566
      30     219        6120         559
     219      30        6120         559
      30     225        6058         655
     225      30        6058         655
      30     227        6497         817
     227      30        6497         817
      31      53        2813         774
      53      31        2813         774
      31     131        3433         600
     131      31        3433         600
      31     143        4538         536
     143      31        4538         536
      31     164        9005         840
     164      31        9005         840
      31     197        4426         862
     197      31        4426         862
      32      57        2000         744
      57      32        2000         744
      32     105         832         810
     105      32         832         810
      32     121        2405         644
     121      32        2405         644
      32     175        4901         776
     175      32        4901         776
      32     188        1844         569
     188      32        1844         569
      32     248        3986         689
     248      32        3986         689
      32     290       11492         597
     290      32       11492         597
      33     242        1877         820
     242      33        1877         820
      33     255        1089         936
     255      33        1089         936
      33     273         562         530
     273      33         562         530
      33     295        3844         539
     295      33        3844         539
      34      98        2125         655
      98      34        2125         655
      34     159        6626         580
     159      34        6626         580
      34     167         676         834
     167      34         676         834
      34     182        3065         944
     182      34        3065         944
      34     267        8788         913
     267      34        8788         913
      34     297        6929         811
     297      34        6929         811
      35      79         212         778
      79      35         212         778
      35      83        3970         485
      83      35        3970         485
      35      92         485         706
      92      35         485         706
      35      98        2900         835
      98      35        2900         835
      35     164        8737         932
     164      35        8737         932
      35     267       10553         707
     267      35       10553         707
      36      52         493         841
      52      36         493         841
      36      63        3370         555
      63      36        3370         555
      36     191        1160         677
     191      36        1160         677
      36     217        2285         482
     217      36        2285         482
      36     287        3461         746
     287      36        3461         746
      37      91        3314         564
      91      37        3314         564
      37      99        1205         743
      99      37        1205         743
      37     145        7460         539
     145      37        7460         539
      37     258         449         828
     258      37         449         828
      37     289        1525         825
     289      37        1525         825
      38     107        4381         895
     107      38        4381         895
      38     113        6976         737
     113      38        6976         737
      38     212        3188         668
     212      38        3188         668
      38     214        1352         715
     214      38        1352         715
      38     244         101         787
     244      38         101         787
      39      55        1009         798
      55      39        1009         798
      39     160        1154         947
     160      39        1154         947
      39     171        1300         488
     171      39        1300         488
      39     204        5220         738
     204      39        5220         738
      40      64        1058         584
      64      40        1058         584
      40      91        3169         931
      91      40        3169         931
      40     170        2545         586
     170      40        2545         586
      40     187        1513         842
     187      40        1513         842
      40     213        1394         562
     213      40        1394         562
      41      98        4282         862
      98      41        4282         862
      41     119        4868         784
     119      41        4868         784
      41     164         149         934
     164      41         149         934
      41     182        4754         952
     182      41        4754         952
      41     197        1010         596
     197      41        1010         596
      41     280        1220         874
     280      41        1220         874
      42      59         577         778
      59      42         577         778
      42     159        2210         665
     159      42        2210         665
      42     267         296         955
     267      42         296         955
      43     112         205         546
     112      43         205         546
      43     142         173         602
     142      43         173         602
      43     203        2516         773
     203      43        2516         773
      43     247        1409         580
     247      43        1409         580
      44      75         605         667
      75      44         605         667
      44     144        4040         862
     144      44        4040         862
      44     184        2074         671
     184      44        2074         671
      44     228        3200         505
     228      44        3200         505
      44     279        1217         720
     279      44        1217         720
      45     148       14389         883
     148      45       14389         883
      45     264        2165         765
     264      45        2165         765
      46     224         200         604
     224      46         200         604
      46     231        1073         855
     231      46        1073         855
      46     288         909         549
     288      46         909         549
      47     104        1525         832
     104      47        1525         832
      47     239        2564         611
     239      47        2564         611
      47     284        2993         907
     284      47        2993         907
      47     296        8010         824
     296      47        8010         824
      48      49        2834         678
      49      48        2834         678
      48     156        3065         894
     156      48        3065         894
      48     290        3074         518
     290      48        3074         518
      49     156        6713         585
     156      49        6713         585
