	planar500
             500
            2842
            3525
       1     361        2074        1325
     361       1        2074        1325
       1     376        1156        1573
     376       1        1156        1573
       1     450         109        1407
     450       1         109        1407
       1     499        1732        1490
     499       1        1732        1490
       2     166         712        1449
     166       2         712        1449
       2     252        2888        1205
     252       2        2888        1205
       2     257        5008        1020
     257       2        5008        1020
       2     353         592        1052
     353       2         592        1052
       2     389         725         907
     389       2         725         907
       3     174         761        1519
     174       3         761        1519
       3     292         562        1535
     292       3         562        1535
       3     406         281        1181
     406       3         281        1181
       3     424         241         871
     424       3         241         871
       4     391         265        1133
     391       4         265        1133
       4     432          97        1375
     432       4          97        1375
       5     396         149         912
     396       5         149         912
       5     451         360        1007
     451       5         360        1007
       5     483         941        1125
     483       5         941        1125
       6     339        1157        1225
     339       6        1157        1225
       6     459         593        1075
     459       6         593        1075
       6     482        1901        1552
     482       6        1901        1552
       7      72         549        1581
      72       7         549        1581
       7     145          37        1576
     145       7          37        1576
       7     366         260        1312
     366       7         260        1312
       8     293        3445        1069
     293       8        3445        1069
       8     306         545         962
     306       8         545         962
       8     358         488        1180
     358       8         488        1180
       8     398         698        1195
     398       8         698        1195
       8     430        2665        1042
     430       8        2665        1042
       8     497         425        1137
     497       8         425        1137
       9     223         637         985
     223       9         637         985
       9     240         845         908
     240       9         845         908
       9     360        1192         901
     360       9        1192         901
       9     474        1825        1383
     474       9        1825        1383
       9     485        2533         941
     485       9        2533         941
      10      49         466        1374
      49      10         466        1374
      10     315         145        1047
     315      10         145        1047
      10     480         484        1002
     480      10         484        1002
      11      64         676        1435
      64      11         676        1435
      11     127         377         889
     127      11         377         889
      11     417        1586        1442
     417      11        1586        1442
      11     463        1480        1056
     463      11        1480        1056
      12     300        5300        1536
     300      12        5300        1536
      12     438        1882         967
     438      12        1882         967
      12     441        1225        1357
     441      12        1225        1357
      13      65         153         872
      65      13         153         872
      13     319        2509        1032
     319      13        2509        1032
      13     496        6890         831
     496      13        6890         831
      14     186        3625        1437
     186      14        3625        1437
      14     307        7625        1402
     307      14        7625        1402
      14     355        5364         823
     355      14        5364         823
      15      61         530        1261
      61      15         530        1261
      15     204        1576         864
     204      15        1576         864
      15     338        1444        1521
     338      15        1444        1521
      15     339        3205        1450
     339      15        3205        1450
      15     438        1010        1256
     438      15        1010        1256
      15     459        2041        1204
     459      15        2041        1204
      16     265         505         922
     265      16         505         922
      16     319         145        1540
     319      16         145        1540
      16     354        1780         982
     354      16        1780         982
      17     148         338         885
     148      17         338         885
      17     179         196        1291
     179      17         196        1291
      17     407        1237        1528
     407      17        1237        1528
      17     467        1114         896
     467      17        1114         896
      17     491        1154        1514
     491      17        1154        1514
      18     100         841        1040
     100      18         841        1040
      18     317        2245         849
     317      18        2245         849
      18     377       14724         906
     377      18       14724         906
      18     404        2452        1183
     404      18        2452        1183
      19     198        3314         869
     198      19        3314         869
      19     307        1697        1163
     307      19        1697        1163
      19     394        6497        1449
     394      19        6497        1449
      20      87        1037        1555
      87      20        1037        1555
      20     326         985        1032
     326      20         985        1032
      20     472         234        1387
     472      20         234        1387
      21     249        3721        1567
     249      21        3721        1567
      21     253        1469        1491
     253      21        1469        1491
      21     368         661        1179
     368      21         661        1179
      21     405        2788        1116
     405      21        2788        1116
      22     184         424        1439
     184      22         424        1439
      22     424        3389         808
     424      22        3389         808
      22     479        5381        1261
     479      22        5381        1261
      22     490        2401        1409
     490      22        2401        1409
      23     326        3281        1268
     326      23        3281        1268
      23     382         725        1331
     382      23         725        1331
      23     460        1377        1559
     460      23        1377        1559
      23     461           5        1100
     461      23           5        1100
      23     464        3250        1575
     464      23        3250        1575
      23     495        1130         818
     495      23        1130         818
      24     219         433        1115
     219      24         433        1115
      24     359        2056         836
     359      24        2056         836
      24     413         185        1590
     413      24         185        1590
      24     474        2057        1339
     474      24        2057        1339
      25     262        3730        1450
     262      25        3730        1450
      25     278        2768         981
     278      25        2768         981
      25     480         125         811
     480      25         125         811
      26      68         449        1267
      68      26         449        1267
      26     227        1325        1234
     227      26        1325        1234
      26     267        1125         802
     267      26        1125         802
      26     301        2450        1200
     301      26        2450        1200
      26     388         901        1283
     388      26         901        1283
      26     427        1341        1581
     427      26        1341        1581
      26     437        1962        1074
     437      26        1962        1074
      27     195          74        1505
     195      27          74        1505
      27     341        1636        1542
     341      27        1636        1542
      27     397        3385        1253
     397      27        3385        1253
      28     227         370        1503
     227      28         370        1503
      28     267        1040        1162
     267      28        1040        1162
      28     297         153        1191
     297      28         153        1191
      29     120        2192        1448
     120      29        2192        1448
      29     452        4810        1540
     452      29        4810        1540
      29     454        2450        1279
     454      29        2450        1279
      29     469        5072        1413
     469      29        5072        1413
      30      89          85        1031
      89      30          85        1031
      30     320        1124        1541
     320      30        1124        1541
      30     359        1360         946
     359      30        1360         946
      30     367         545        1565
     367      30         545        1565
      30     413        1181        1106
     413      30        1181        1106
      31     103         722         882
     103      31         722         882
      31     228          64        1178
     228      31          64        1178
      31     409        3332        1598
     409      31        3332        1598
      32     249        1597        1385
     249      32        1597        1385
      32     270         832        1170
     270      32         832        1170
      32     332         250        1137
     332      32         250        1137
      32     352          72        1110
     352      32          72        1110
      32     368        1105         846
     368      32        1105         846
      33     448         401        1546
     448      33         401        1546
      33     460         557        1330
     460      33         557        1330
      34     198         292        1040
     198      34         292        1040
      34     225         125        1130
     225      34         125        1130
      34     307         425        1447
     307      34         425        1447
      35      73        1613         844
      73      35        1613         844
      35     394        2789        1550
     394      35        2789        1550
      36     305         328        1185
     305      36         328        1185
      36     465         773        1010
     465      36         773        1010
      36     486        1282         903
     486      36        1282         903
      36     493         125        1278
     493      36         125        1278
      37     153         289         804
     153      37         289         804
      37     384        2386         876
     384      37        2386         876
      37     473        1405        1010
     473      37        1405        1010
      37     481        3077        1154
     481      37        3077        1154
      38     107         457        1546
     107      38         457        1546
      38     331         845        1189
     331      38         845        1189
      38     340        2020        1566
     340      38        2020        1566
      38     470         578        1118
     470      38         578        1118
      39     105        1165        1112
     105      39        1165        1112
      39     301        2581        1554
     301      39        2581        1554
      39     324        1237         822
     324      39        1237         822
      39     388        4682         957
     388      39        4682         957
      39     414        1445         848
     414      39        1445         848
      40     195         601         927
     195      40         601         927
      40     278        2097         851
     278      40        2097         851
      40     312         925         803
     312      40         925         803
      40     336         937         856
     336      40         937         856
      40     341        3233         821
     341      40        3233         821
      41     124         425         818
     124      41         425         818
      41     385        3428        1281
     385      41        3428        1281
      41     420        2549        1583
     420      41        2549        1583
      41     453         877        1195
     453      41         877        1195
      42     274         937        1008
     274      42         937        1008
      42     280        3049        1288
     280      42        3049        1288
      42     411        1777        1566
     411      42        1777        1566
      42     448        1906        1205
     448      42        1906        1205
      42     489        2084        1501
     489      42        2084        1501
      43     314       23409        1358
     314      43       23409        1358
      43     378         533        1406
     378      43         533        1406
      43     419        6521        1390
     419      43        6521        1390
      43     443          16        1366
     443      43          16        1366
      43     456        3793        1011
     456      43        3793        1011
      44     108          25        1242
     108      44          25        1242
      44     202         929        1069
     202      44         929        1069
      44     220        1354        1442
     220      44        1354        1442
      44     426         185        1249
     426      44         185        1249
      45     421         801        1017
     421      45         801        1017
      45     448         225        1127
     448      45         225        1127
      45     460        1521        1392
     460      45        1521        1392
      45     481        1300        1365
     481      45        1300        1365
      46     253         697        1183
     253      46         697        1183
      46     368        7281        1157
     368      46        7281        1157
      46     492        1097        1295
     492      46        1097        1295
      46     499        4122        1269
     499      46        4122        1269
      47     333        2545        1148
     333      47        2545        1148
      47     397         130        1141
     397      47         130        1141
      47     402        8450         854
     402      47        8450         854
      48     205         530         869
     205      48         530         869
      48     263        1250        1121
     263      48        1250        1121
      48     270        1508        1442
     270      48        1508        1442
      48     332        2690         903
     332      48        2690         903
      48     368        5045        1311
     368      48        5045        1311
      48     453        4240        1442
     453      48        4240        1442
      49     134         605         881
     134      49         605         881
      49     315        1105        1073
     315      49        1105        1073
      49     480        1170        1239
     480      49        1170        1239
      50     165        2045        1059
     165      50        2045        1059
      50     250        5140        1074
     250      50        5140        1074
      50     360        4658        1509
     360      50        4658        1509
      50     444        2509         859
     444      50        2509         859
      50     485        1017        1243
     485      50        1017        1243
      51     326         625         807
     326      51         625         807
      51     495        3016         891
     495      51        3016         891
      52      98         212        1364
      98      52         212        1364
      52     285        1466        1002
     285      52        1466        1002
      52     300        3386        1424
     300      52        3386        1424
      52     373        1205        1065
     373      52        1205        1065
      52     392         585        1321
     392      52         585        1321
      53     188         788        1478
     188      53         788        1478
      53     328        3194        1390
     328      53        3194        1390
      53     330        4868         923
     330      53        4868         923
      53     386        1845        1572
     386      53        1845        1572
      53     458        2405         995
     458      53        2405         995
      53     494        2165        1033
     494      53        2165        1033
      54     153          45        1041
     153      54          45        1041
      54     251        4034        1042
     251      54        4034        1042
      54     473        3089        1241
     473      54        3089        1241
      54     481        1105        1204
     481      54        1105        1204
      55     356        4250         921
     356      55        4250         921
      55     357        1828        1408
     357      55        1828        1408
      55     409         370        1452
     409      55         370        1452
      55     500         362         860
     500      55         362         860
      56     253          26        1534
     253      56          26        1534
      56     405         901        1431
     405      56         901        1431
      57     377       22385        1077
     377      57       22385        1077
      57     404         221        1326
     404      57         221        1326
      58     165        1217        1430
     165      58        1217        1430
      58     190        2389        1300
     190      58        2389        1300
      58     218         842        1397
     218      58         842        1397
      58     224         578        1424
     224      58         578        1424
      58     283        4896        1481
     283      58        4896        1481
      58     477        5188         980
     477      58        5188         980
      59     223        5648         970
     223      59        5648         970
      59     291        3797         831
     291      59        3797         831
      59     299         845         952
     299      59         845         952
      59     308        1412         935
     308      59        1412         935
      59     359        4625         991
     359      59        4625         991
      59     375         725        1456
     375      59         725        1456
      60     186         585        1560
     186      60         585        1560
      60     238        3770        1190
     238      60        3770        1190
      60     389        1314        1021
     389      60        1314        1021
      60     394        2045         992
     394      60        2045         992
      61     339        2125        1400
     339      61        2125        1400
      61     438         232        1531
     438      61         232        1531
      62     325        1274        1175
     325      62        1274        1175
      62     433         509        1243
     433      62         509        1243
      63     214        2273        1010
